"Depth" "M1" "M2" "M3" "M4" "M5" "M6" "M7" "M8" "M9" "M10" "M11" "M12"
-175 2.0189692825079 2.26135385036469 1.95033241808414 2.20110182464123 1.84865039587021 1.75478175282478 2.27720442414284 2.45723965764046 1.89873692393303 2.06932310760021 2.29875934123993 2.40649557113647
-150 1.20581611990929 1.32254998385906 1.3197678476572 1.26477616280317 0.95095457136631 0.930710516870022 1.38983902335167 1.44194950163364 1.31628385186195 1.18829084932804 1.26162968575954 1.34938295185566
-125 0.504162061959505 0.514148011803627 0.452926475554705 0.480017133057117 0.273085803724825 0.259539776481688 0.506405621767044 0.532599706202745 0.327630103565753 0.403854206204414 0.57661309838295 0.59449964761734
-105 0.106377930846065 0.0980001017451286 0.0693615381605923 0.0783843282843009 0.0725335648749024 0.0219888022402301 0.0733087039552629 0.0860092949587852 0.0628967417869717 0.0444655341561884 0.0567812789231539 0.11282803863287
-95 0.0808097473345697 0.0678359041921794 0.0490921731106937 0.0600670552812517 0.0648017891217023 0.0248845928072114 0.0531167616136372 0.0597603586502373 0.0647052424028516 0.0331319239921868 0.0236370323691517 0.0837101191282272
-90 0.0640869198832661 0.053078178782016 0.0422468087635934 0.0292615324724466 0.0610967455431819 0.0267839261796325 0.035375960636884 0.0398694784380496 0.0459965211339295 0.026137568987906 0.0282265502028167 0.0702282162383199
-85 0.0560591293033212 0.039767081849277 0.0363395316526294 0.0338051244616508 0.0496519999578595 0.0252570915035903 0.0181038768496364 0.0446848697029054 0.0365439916495234 0.0211321210954338 0.0280713834799826 0.0564153655432165
-80 0.058328254846856 0.0363980813417584 0.0362684414722025 0.0397522784769535 0.0446583293378353 0.0258884449722245 0.0145642792340368 0.0469212862662971 0.0322399423457682 0.0200202406849712 0.0254072602838278 0.0481300130486488
-75 0.0460446234792471 0.0326133957132697 0.029711744049564 0.0408454195130616 0.0422135512344539 0.0274210802745074 0.0151234627701342 0.0497121498920023 0.0288828772027045 0.0185375780565664 0.0249797331634909 0.0410582376644015
-70 0.0437779847998172 0.0289900142233819 0.0314543170388788 0.0342463748529553 0.0395437921397388 0.0268435252364725 0.0142966279527172 0.0376297682523727 0.0266197591554374 0.016234812035691 0.0222567109158263 0.0252123679965734
-65 0.044815361732617 0.0259778846520931 0.0278922074940056 0.0295939191710204 0.0437955898232758 0.0297474924009293 0.0124468504218385 0.0379091803915799 0.0216027698479593 0.0145359570451546 0.0183910133782774 0.0272092998493463
-60 0.0499412049539387 0.0267298317048699 0.0259567459579557 0.0253938192036003 0.0366961234249175 0.0296289104735479 0.0117451203987002 0.0415390720590949 0.0245626245159656 0.0131112431699876 0.0162177139427513 0.0343868993222713
-55 0.048535362817347 0.0226549420040101 0.0251068582292646 0.0164186859037727 0.0402270324993879 0.0294177194591612 0.0129868265939876 0.0470549394376576 0.025999695295468 0.0130106162978336 0.0227861278690398 0.033488999819383
-50 0.0469507126836106 0.018334241816774 0.0272708800621331 0.0135222246171907 0.0309122062753886 0.0224225653801113 0.00991146999876946 0.0401747850701213 0.0241795377805829 0.0106581560685299 0.0202119803288952 0.0288812865037471
-45 0.045135302352719 0.0156929010991007 0.0262004814576358 0.0145301978336647 0.0235470796469599 0.0249856892041862 0.0119109558872879 0.0443184375762939 0.0251534627750516 0.0111223567510024 0.011041532154195 0.0269419883843511
-40 0.0448590012965724 0.0141395886894315 0.0270643820986152 0.0202021016739309 0.0224267842713743 0.0176915650372393 0.0107759271049872 0.0411221366375685 0.0244754359591752 0.0116511083906516 0.0114318703417666 0.0241944608278573
-35 0.0456995295826346 0.0133666385663673 0.0265197216067463 0.0231433704029769 0.0214988150401041 0.0157298445701599 0.0114884327631444 0.0405080649070442 0.022662858478725 0.0128745386609808 0.0144359080586582 0.0242181753274053
-30 0.0157061519566923 0.013382475473918 0.0187264792621136 0.0222229398787022 0.0233894877601415 0.0182353132986464 0.0107653851737268 0.0388291899580508 0.021766000543721 0.012903634342365 0.0174235753947869 0.0211242877412587
-25 0.0166032764827833 0.0135389481438324 0.0193468007491902 0.0190812794025987 0.0268503384431824 0.0210344549559522 0.0109380777576007 0.0389260244555771 0.0249141413951293 0.0144587698159739 0.0197648415341973 0.0224640120286494
-20 0.0175406214548275 0.0115156701067463 0.0232825722778216 0.0200401919428259 0.0234999150270596 0.0189841408864595 0.0107136315782554 0.0434593935497105 0.0273020747117698 0.0160424375208095 0.0191025421954691 0.0222454550676048
-15 0.0143183030886576 0.0129977063043043 0.0247716493904591 0.0193562146741897 0.0227415687404573 0.0185003512888215 0.0116493152454495 0.0360018666833639 0.0262087557930499 0.0141225719125941 0.0228804848156869 0.0211425840388983
-10 0.0168314365437254 0.0171308163553476 0.0296577834524214 0.0273297799285501 0.0237964870175347 0.0147119206376374 0.0128722401568666 0.034689980559051 0.0390990111045539 0.0144502791808918 0.0220056639518589 0.0212008156813681
